author_id,author_name
5572,"Kevin Crossley-Holland"
5573,"Snorri Sturluson"
5574,"Jesse L. Byock"
5575,"Galina Krasskova"
5576,"Swain Wódening"
5577,"Barbara Leonie Picard"
5578,"Rosamund Fowler"
5579,"Rosalind Miles"
5580,"Tristan Taormino"
5581,"Emily Jenkins"
5582,"Paul O. Zelinsky"
5583,"Andrew Delbanco"
5584,"Jane Leslie Conly"
5585,"Leonard B. Lubin"
5586,"August Wilson"
5587,"William Rodney Allen"
5588,"Scott Westerfeld"
5589,"Diana Bryan"
5590,"Lloyd Alexander"
5591,"Michael O. Tunnell"
5592,"Michel Courtois-Fourcy"
5593,"محمدعلی مهمان‌نوازان"
5594,"Mark Z. Danielewski"
5595,"Silas House"
5596,"John Hodgman"
5597,"Bill Watterson"
5598,"Richard Paul Russo"
5599,"Harry Crews"
5600,"William Sleator"
5601,"Lawrence Di Fiori"
5602,"Steven Kellogg"
5603,"Lillian Hoban"
5604,"John Kennedy Toole"
5605,"Elaine Clayton"
5606,"David Cote"
5607,"Stephen Schwartz"
5608,"Joan Marcus"
5609,"Winnie Holzman"
5610,"Victoria Alexander"
5611,"Errol Flynn"
5612,"Jill Bennett"
5613,"Michael Hanlon"
5614,"Howard Vincent Hong"
5615,"Edna Hatlestad Hong"
5616,"Alastair Hannay"
5617,"Victor Eremita"
5618,"Annette Lavers"
5619,"Susan Sontag"
5620,"Anthony Grafton"
5621,"Girolamo Cardano"
5622,"Jean Stoner"
5623,"Simon Winchester"
5624,"Thomas Cahill"
5625,"Darina Allen"
5626,"Regina Sexton"
5627,"James Graham Leyburn"
5628,"Ashley Shannon"
5629,"Juliette Aristides"
5630,"Juliette De Bairacli Levy"
5631,"Heather Wood"
5632,"Juliette Benzoni"
5633,"Francisco Rodriguez de Lecea"
5634,"John Speirs"
5635,"Betty MacDonald"
5636,"Alexandra Boiger"
5637,"Hilary Knight"
5638,"David Brin"
5639,"Jay McInerney"
5640,"Colum McCann"
5641,"Sylvie Durastanti"
5642,"Jonathan Kozol"
5643,"Dan Savage"
5644,"Kelley Jones"
5645,"George Pratt"
5646,"Gary Amaro"
5647,"David Giordano"
5648,"Tony Harris"
5649,"Vince Locke"
5650,"Shea Anton Pensa"
5651,"Alec Stevens"
5652,"John Watkiss"
5653,"Duncan Eagleson"
5654,"Kent Williams"
5655,"J. Anthony Lukas"
5656,"Molly Bang"
5657,"William Cronon"
5658,"Sandra Balzo"
5659,"James J. Gibson"
5660,"Mark Manning"
5661,"Arthur Nersesian"
5662,"Alexandra Robbins"
5663,"Martha Grimes"
5664,"Craig Thompson"
5665,"Kenzaburō Ōe"
5666,"John Nathan"
5667,"Shūsaku Endō"
5668,"William Johnston"
5669,"Van C. Gessel"
5670,"Francis Mathy"
5671,"Hiroki Endo"
5672,"Natalie Babbitt"
5673,"J. Sibree"
5674,"C.J. Friedrich"
5675,"Charles Hegel"
5676,"Robert S. Hartman"
5677,"Leo Rauch"
5678,"Kurt Reiter"
5679,"James Krüss"
5680,"Laurence Yep"
5681,"Kam Mak"
5682,"Ann Tashi Slater"
5683,"David Wiesner"
5684,"Isadore Seltzer"
5685,"Andrew James McLean"
5686,"Gary W. Eldred"
5687,"Reza Aslan"
5688,"George MacDonald Fraser"
5689,"John Ringo"
5690,"Richard B. Lee"
5691,"Kei Ohishi"
5692,"Joe Swift"
5693,"Anthony E. Wolf"
5694,"Steven C. Hayes"
5695,"Spencer Smith"
5696,"Carol Stock Kranowitz"
5697,"T.J. Wylie"
5698,"Danielle Steel"
5699,"Deborah Hopkinson"
5700,"Dan Nadel"
5701,"Trude Turnquist"
5702,"Satosumi Takaguchi"
5703,"Natsuo Kirino"
5704,"Rachel Cohn"
5705,"Mystery "
5706,"Marilyn Manson"
5707,"Gilles Vaugeois"
5708,"Jostein Gaarder"
5709,"James Anderson"
5710,"Paulette Møller"
5711,"Anne Born"
5712,"Λία Βουτσοπούλου"
5713,"Esmeralda Santiago"
5714,"Rhonda Evans"
5715,"John Perkins"
5716,"John M. Perkins"
5717,"Shane Claiborne"
5718,"Mira Nair"
5719,"John Burt"
5720,"James H. Justus"
5721,"Xavier Pàmies"
5722,"Julia Gibson"
5723,"Amy Carter"
5724,"Steven L. Hopp"
5725,"Camille Kingsolver"
5726,"Richard A. Houser"
5727,"John F. Nash"
5728,"Harold William Kuhn"
5729,"Robert C. O'Brien"
5730,"محمود منقذ الهاشمي"
5731,"Jordi Castells"
5732,"Ernesto Mestre-Reed"
5733,"Stuart J. Murphy"
5734,"Holly Keller"
5735,"Michael Craft"
5736,"Winston S. Churchill"
5737,"Denis Kelly"
5738,"John Guare"
5739,"Jorge Bucay"
5740,"Silvia Salinas"
5741,"Christopher Black"
5742,"Mark Anestis"
5743,"Mark Bittman"
5744,"Samuel Hynes"
5745,"J.M. Lelen"
5746,"Henry Bettenson"
5747,"Eleanor J. Gibson"
5748,"Tacitus "
5749,"Alfred J. Church"
5750,"William Jackson Brodribb"
5751,"Harold Mattingly"
5752,"S.A. Handford"
5753,"Maurice Hutton"
5754,"Robert Maxwell Ogilvie"
5755,"E.H. Warmington"
5756,"William Peterson"
5757,"Michael Winterbottom"
5758,"Anthony Richard Birley"
5759,"Adam Smith"
5760,"Robert B. Reich"
5761,"Thomas Aquinas"
5762,"G.K. Chesterton"
5763,"Anton C. Pegis"
5764,"Ralph McInerny"
5765,"Timothy McDermott"
5766,"John A. Oesterle"
5767,"Karen Kushner"
5768,"Isaac Bashevis Singer"
5769,"Herb Johnson"
5770,"Ilan Stavans"
5771,"Cecil Hemley"
5772,"Hilary H. Milton"
5773,"Eduardo Brandão"
5774,"Phillips Bradley"
5775,"John Stone"
5776,"Stephen Mennell"
5777,"R.R. Palmer"
5778,"Michael Swanwick"
5779,"Miyamoto Musashi"
5780,"Kōji Suzuki"
5781,"Glynne Walley"
5782,"William Scott Wilson"
5783,"Shiro Tsujimura"
5784,"Lauren Willig"
5785,"Satoru Kannagi"
5786,"Hotaru Odagiri"
5787,"Marthe Le Van"
5788,"Robert W. Ebendorf"
5789,"Lark Books"
5790,"Laura Godwin"
5791,"John Wallace"
5792,"Rich Wulf"
5793,"Rob Vaux"
5794,"Katie Yates"
5795,"Brian Yoon"
5796,"Fred Wan"
5797,"Gregory Bassham"
5798,"Eric Bronson"
5799,"Diane Haeger"
5800,"Allison Markin Powell"
5801,"W.G. Sebald"
5802,"Michael Hulse"
5803,"Sachiko Sato"
5804,"Misao Inagaki"
5805,"Hiroshi Takahashi"
5806,"Kazuo Umezu"
5807,"Michael Eliot Howard"
5808,"Iraj Pezeshkzad"
5809,"Dick Davis"
5810,"Abolqasem Ferdowsi"
5811,"Brady Games"
5812,"Jan Guillou"
5813,"Anna Paterson"
5814,"Philip Novak"
5815,"Michael E. Roloff"
5816,"Yuki Shimizu"
5817,"Dai Sijie"
5818,"Ina Rilke"
5819,"Honoré de Balzac"
5820,"Ellen Marriage"
5821,"Donald Adamson"
5822,"Rayner Heppenstall"
5823,"Herbert J. Hunt"
5824,"Marshall McLuhan"
5825,"Quentin Fiore"
5826,"Jerome Agel"
5827,"Eric McLuhan"
5828,"Frank Zingrone"
5829,"W. Terrence Gordon"
5830,"Philip B. Meggs"
5831,"Glenn Stout"
5832,"Peter Conn"
5833,"Pierre Guglielmina"
5834,"Jen Lancaster"
5835,"David Schickler"
5836,"Burton G. Malkiel"
5837,"Christopher Flavin"
5838,"Brad Meltzer"
5839,"Rags Morales"
5840,"Michael Bair"
5841,"Joss Whedon"
5842,"Deborah Bray Haddock"
5843,"Margaret Peterson Haddix"
5844,"Linda Asher"
5845,"Suzanne Rappaport"
5846,"Martin E.P. Seligman"
5847,"Robert McCloskey"
5848,"Robin Lane Fox"
5849,"Padraic Colum"
5850,"Willy Pogány"
5851,"Homer Hickam"
5852,"Rheta Grimsley Johnson"
5853,"Jean Schulz"
5854,"Charles M. Schulz"
5855,"Paramahansa Yogananda"
5856,"Jeff Shaara"
5857,"Kuki Gallmann"
5858,"Joanna Vecchiarelli Scott"
5859,"Judith Chelius Stark"
5860,"Sophie Braimbridge"
5861,"Erica Jankovich"
5862,"Janwillem van de Wetering"
5863,"Arthur P. Yin"
5864,"Be-Pas "
5865,"Lillian Olsen"
5866,"Be-Papas "
5867,"Plotinus "
5868,"Stephen MacKenna"
5869,"John M. Dillon"
5870,"A.H. Armstrong"
5871,"Karl Jaspers"
5872,"Frances Stonor Saunders"
5873,"Carole Marsh"
5874,"Mark Cohen"
5875,"Peter Olafson"
5876,"Warren Bennis"
5877,"Yohanan Aharoni"
5878,"Michael Avi-Yonah"
5879,"Margaret MacMillan"
5880,"Richard Holbrooke"
5881,"Xenophon "
5882,"Edgar C. Marchant"
5883,"G.W. Bowersock"
5884,"Jane Medwell"
5885,"David Wray"
5886,"Carl Joachim Friedrich"
5887,"Michael Walzer"
5888,"George J. Becker"
5889,"Eric A. Meyer"
5890,"Makoto Inoue"
5891,"Rich Amtower"
5892,"Stephen G. Kochan"
5893,"Walter J. Savitch"
5894,"Edward McCrorie"
5895,"Richard P. Martin"
5896,"Thomas Bulfinch"
5897,"Janette K. Klingner"
5898,"Sharon R. Vaughn"
5899,"Alison Boardman"
5900,"Judith Thurman"
5901,"Frans Lasson"
5902,"Wendy Watson"
5903,"Erin McKean"
5904,"Natalie Pope Boyce"
5905,"Salvatore Murdocca"
5906,"E.E. Cummings"
5907,"George J. Firmage"
5908,"Richard S. Kennedy"
5909,"Dennis Slifer"
5910,"R. Carlos Nakai"
5911,"Beth Moore"
5912,"Terry Cooper"
5913,"Garth Ennis"
5914,"Antonio Negri"
5915,"Michael Hardt"
5916,"Matteo Mandarini"
5917,"Timothy S. Murphy"
5918,"Abdul-Karim Mustapha"
5919,"Vince Flynn"
5920,"Ju-Yeon Rhim"
5921,"Mark Fainaru-Wada"
5922,"Lance Williams"
5923,"Mary Burton"
5924,"David McCasland"
5925,"Oswald Chambers"
5926,"Gregg Olsen"
5927,"Jim Keogh"
5928,"John Shapley Gray"
5929,"David Allen Sibley"
5930,"C.D.B. Bryan"
5931,"Donald J. Crump"
5932,"William R. Gray"
5933,"Yukine Honami"
5934,"Norman Kolpas"
5935,"Allan Rosenberg"
5936,"Chuck Williams"
5937,"Laurie Wertz"
5938,"John Phillip Carroll"
5939,"Frederick C. Beiser"
5940,"Michael Jordan"
5941,"Laurence Olivier"
5942,"Robert Irwin"
5943,"Russell Banks"
5944,"Pierre Furlan"
5945,"Linda Wagner-Martin"
5946,"Zora Neale Hurston"
5947,"Ruby Dee"
5948,"Cheryl A. Wall"
5949,"Tim Downs"
5950,"Jacob Sloan"
5951,"Ruth R. Wisse"
5952,"Peter Abrahams"
5953,"Aurora Echevarría"
5954,"Paul Krugman"
5955,"Robin Wells"
5956,"Commander X"
5957,"Tim R. Swartz"
5958,"Zak Smith"
5959,"Flann O'Brien"
5960,"Denis Donoghue"
5961,"Robert B. Strassler"
5962,"Richard Crawley"
5963,"Marion Woodman"
5964,"Elinor Dickson"
5965,"Donna Woolfolk Cross"
5966,"Emmanuel Rhoides"
5967,"Rachel Caine"
5968,"Ashley Gardner"
5969,"Philip Johnson"
5970,"Toshio Nakamura"
5971,"Confucius "
5972,"D.C. Lau"
5973,"Indu Sundaresan"
5974,"Alberto Coscarelli"
5975,"Henry Rosemont Jr."
5976,"Edward Slingerland"
5977,"John Hersey"
5978,"Rachel Carson"
5979,"Edward O. Wilson"
5980,"Paul Brooks"
5981,"Bob Hines"
5982,"Justine Korman Fontes"
5983,"Geoff Waring"
5984,"William Martin"
5985,"Marianne Williams"
5986,"Caroline Fitzgerald"
5987,"Frank Graham"
5988,"Jonathan Harr"
5989,"Anthony Lewis"
5990,"Apollodorus "
5991,"Robin Hard"
5992,"James George Frazer"
5993,"Selwyn Reginald Cudjoe"
5994,"Hyginus "
5995,"R. Scott Smith"
5996,"Stephen M. Trzaskoma"
5997,"Richard Wagner"
5998,"M.L. West"
5999,"Apostolos N. Athanassakis"
6000,"R.M. Frazer"
6001,"Mary Sue Roniger"
6002,"Friedrich Solmsen"
6003,"Reinholdo Merkelbach"
6004,"Daryl Hine"
6005,"David Ferry"
6006,"Hermann Broch"
6007,"Jean Starr Untermeyer"
6008,"Phillip Lopate"
6009,"Scott Beatty"
6010,"Robert Greenberger"
6011,"Daniel Wallace"
6012,"Tom Brevoort"
6013,"Andrew Darling"
6014,"J. Ed Komoszewski"
6015,"Daniel B. Wallace"
6016,"M. James Sawyer"
6017,"Earl L. Dachslager"
6018,"George Stade"
6019,"Adam Hochschild"
6020,"Zecharia Sitchin"
6021,"Esther Perel"
6022,"Geoffrey Miller"
6023,"David M. Buss"
6024,"A.B. Yehoshua"
6025,"Hillel Halkin"
6026,"Bob Woodward"
6027,"Alice Mayhew"
6028,"Scott Armstrong"
6029,"Virginia Lee Burton"
6030,"Tim LaHaye"
6031,"Jerry B. Jenkins"
6032,"Muhammad Yunus"
6033,"Alan Jolis"
6034,"Jeff Hawkins"
6035,"Sandra Blakeslee"
6036,"Travis Bradberry"
6037,"Jean Greaves"
6038,"Karen Berman"
6039,"Joe Knight"
6040,"John Case"
6041,"Stuart Russell"
6042,"Peter Norvig"
6043,"Wilma Davidson"
6044,"Jack Dougherty"
6045,"John Lewis"
6046,"Christopher Andersen"
6047,"Sharon Green"
6048,"Amos Oz"
6049,"Nicholas de Lange"
6050,"Bernard Lewis"
6051,"Peter Woit"
6052,"Kathleen V. Kudlinski"
6053,"Cheri Huber"
6054,"June Shiver"
6055,"Jean-Benoît Nadeau"
6056,"Julie Barlow"
6057,"William Westney"
6058,"Michela Wrong"
6059,"Philip Caputo"
6060,"Margaret Feinberg"
6061,"Norman Rockwell"
6062,"Peter G. Bolt"
6063,"Margaret Thaler Singer"
6064,"Robert Jay Lifton"
6065,"Norman Rush"
6066,"Regina Marler"
6067,"Michelle Lovric"
6068,"Lisa Pentreath"
6069,"Paschal Beverly Randolph"
6070,"Julia Glass"
6071,"Robert X. Cringely"
6072,"Janet Geringer Woititz"
6073,"Robert J. Ackerman"
6074,"Michael Fiedrowicz"
6075,"Mary Stewart"
6076,"Sandra Brown"
6077,"Michael Ende"
6078,"Heike Schwarzbauer"
6079,"Rick Takvorian"
6080,"Regina Kehn"
6081,"Regina Jehn"
6082,"J. Maxwell Brownjohn"
6083,"Narise Konohara"
6084,"Nanao Saikawa"
6085,"Douglas W. Dlin"
6086,"Manuel de Lope"
6087,"Catherine Camus"
6088,"Stuart M. Matlins"
6089,"Donald A. Cress"
6090,"Peter Gray"
6091,"Christopher Green"
6092,"Frances Morris"
6093,"Nancy Ireson"
6094,"Claire Freches-Thory"
6095,"Philip Stewart"
6096,"Jean Vache"
6097,"Ronald J. Faust"
6098,"Roy F. Cucchiara"
6099,"Denise J. Wedel"
6100,"C. Thomas Wass"
6101,"Stephen H. Rose"
6102,"Thomas N. Spackman"
6103,"Philip Wayne"
6104,"H. Havelock Ellis"
6105,"Eric P. Kelly"
6106,"Janina Domanska"
6107,"William H. Press"
6108,"Saul A. Teukolsky"
6109,"William T. Vetterling"
6110,"Brian P. Flannery"
6111,"Alexander Pushkin"
6112,"James E. Falen"
6113,"Charles Johnston"
6114,"Michael Basker"
6115,"Walter W. Arndt"
6116,"Tom Beck"
6117,"Michael T. Goodrich"
6118,"Roberto Tamassia"
6119,"Mark Allen Weiss"
6120,"Adam Drozdek"
6121,"Frank M. Carrano"
6122,"Robert Sedgewick"
6123,"Dave Luckett"
6124,"Angus Wells"
6125,"Peter Handke"
6126,"Krishna Winston"
6127,"Emilie Griffin"
6128,"Mary T. Clark"
6129,"Francine du Plessix Gray"
6130,"Vernon J. Bourke"
6131,"Robert F. Kennedy Jr."
6132,"Binjamin W. Segel"
6133,"Richard S. Levy"
6134,"Sergei Nilus"
6135,"Robert Cullen"
6136,"Bob Cullen"
6137,"Lew Nichols"
6138,"Mircea Eliade"
6139,"Willard R. Trask"
6140,"Philip Mairet"
6141,"Mac L. Ricketts"
6142,"Matei Călinescu"
6143,"Catherine Spencer"
6144,"David J. Hassel"
6145,"Rebecca Solnit"
6146,"Ken Knabb"
6147,"Chris Gray"
6148,"Larry Law"
6149,"Sarah Dunant"
6150,"A.J. Jacobs"
6151,"Mark Vonnegut"
6152,"David A. Adler"
6153,"Alexandra Wallner"
6154,"David Thomas Lord"
6155,"William James"
6156,"Stephen Vicchio"
6157,"Rick Riordan"
6158,"Cornelia Funke"
6159,"Paul Howard"
6160,"Oliver G. Latsch"
6161,"Anthea Bell"
6162,"Helena Ragg-Kirkby"
6163,"Jack Du Brul"
6164,"Randy Shilts"
6165,"William Greider"
6166,"Nadine Cohodas"
6167,"Nicholson Baker"
6168,"Trudi Canavan"
6169,"Marshall Sahlins"
6170,"Bessie Head"
6171,"Tom Perrotta"
6172,"Georges Perec"
6173,"Andrew Leak"
6174,"William Saroyan"
6175,"Don Freeman"
6176,"Guillermo Suazo Pascual"
6177,"Barney Tobey"
6178,"Margaret Cho"
6179,"Denise Riley"
6180,"Raymond Queneau"
6181,"Barbara Wright"
6182,"Vivian Kogan"
6183,"Boris Vian"
6184,"Stanley Chapman"
6185,"Robert A. Maguire"
6186,"Zlatko Crnković"
6187,"James Grieve"
6188,"Roger Shattuck"
6189,"William C. Carter"
6190,"Stéphane Heuet"
6191,"Stanislas Brézet"
6192,"Joe Johnson"
6193,"Amy Taubin"
6194,"Andrew Moore"
6195,"Brian Nelson"
6196,"Henri Mitterand"
6197,"Paul Schrader"
6198,"Robert Lethbridge"
6199,"Elinor Dorday"
6200,"Shana Abe"
6201,"John Lewis Gaddis"
6202,"William Gaddis"
6203,"Sven Birkerts"
6204,"Joseph Tabbi"
6205,"David Andrews"
6206,"John Beer"
6207,"Robert L. McLaughlin"
6208,"Joy Castro"
6209,"Leonard Schapiro"
6210,"Margaret Weiss"
6211,"Gabrielle Weiss"
6212,"Lily Trokenberg Hechtman"
6213,"Robert A. Weiss"
6214,"Margaret A. Weiss"
6215,"Karen L. Beasley"
6216,"Janet Pack"
6217,"Janet Asimov"
6218,"Lisa Mason"
6219,"Connie Hirsch"
6220,"Tobin Larson"
6221,"Kevin T. Stein"
6222,"Aron Eisenberg"
6223,"Douglas Niles"
6224,"Paul B. Thompson"
6225,"Stanislav Grof"
6226,"Christina Grof"
6227,"Lizz Weis"
6228,"Linda Baker"
6229,"Kathleen M. Massie-Ferch"
6230,"Cynthia Ward"
6231,"Lawrence C. Connolly"
6232,"John Tigges"
6233,"Kate Novak"
6234,"James Reasoner"
6235,"Livia Reasoner"
6236,"Nick O'Donohoe"
6237,"Anne Yvonne Gilbert"
6238,"Linda Mannheim"
6239,"Robyn McGrew"
6240,"Felicia Dale"
6241,"Denise Little"
6242,"J. Robert King"
6243,"Barbara Siegel"
6244,"Scott Siegel"
6245,"Roger E. Moore"
6246,"Warren B. Smith"
6247,"Nancy Varian Berberick"
6248,"Mary L. Kirchoff"
6249,"Michael Williams"
6250,"William Jefferies"
6251,"Neal Barrett Jr."
6252,"Martha Banta"
6253,"Israel Regardie"
6254,"Robert Boyle"
6255,"Michael Hunter"
6256,"Edward B. Davis"
6257,"Stephen Cox"
6258,"Butch Patrick"
6259,"Yvonne DeCarlo"
6260,"Peter Kussi"
6261,"John Baldessari"
6262,"Peter Schjeldahl"
6263,"David Byrne"
6264,"David Gilbert"
6265,"Tim Griffin"
6266,"Andy Grundberg"
6267,"John Haskell"
6268,"Michael Kimmelman"
6269,"Glenn O'Brien"
6270,"Lynne Tillman"
6271,"William Empson"
6272,"Hans J. Schütz"
6273,"Amy Sickels"
6274,"Lane Smith"
6275,"Louis Iribarne"
6276,"Marc E. Heine"
6277,"Evangeline Walton"
6278,"Robert W. Strayer"
6279,"Julian Rubinstein"
6280,"Greg Keyes"
6281,"J. Gregory Keyes"
6282,"Elliot Aronson"
6283,"Robin M. Akert"
6284,"Timothy D. Wilson"
6285,"Robert B. Cialdini"
6286,"Bruce Kuklick"
6287,"Gerald Eugene Myers"
6288,"Deborah Blum"
6289,"Frederick Burkhardt"
6290,"Rand B. Evans"
6291,"Will Durant"
6292,"Basilio Losada"
6293,"Niccolò Machiavelli"
6294,"Rufus Goodwin"
6295,"Benjamin Martinez"
6296,"Elizabeth Hoyt"
6297,"Edward Rutherfurd"
6298,"Lisa Trumbauer"
6299,"Emily Fiegenshuh"
6300,"Ernest Drake"
6301,"Wayne Anderson"
6302,"Helen Ward"
6303,"Christopher Moore"
6304,"Kent R. Weeks"
6305,"Frank P. Incropera"
6306,"David P. DeWitt"
6307,"Yunus A. Cengel"
6308,"Robert Goddard"
6309,"Shannon Holmes"
6310,"Kermit L. Hall"
6311,"Paul Finkelman"
6312,"James W. Jr. Ely"
6313,"Allegra Goodman"
6314,"Traverse Theatre"
6315,"Jean Bourdier"
6316,"Jacqueline Rogers"
6317,"Roberta Carter Clark"
6318,"Donna Leon"
6319,"Peter Tremayne"
6320,"Lynda Barry"
6321,"Edward Gorey"
6322,"Suetonius "
6323,"Michael Grant"
6324,"Kinuko Y. Craft"
6325,"John F. MacArthur Jr."
6326,"John M. Barry"
6327,"Andrew Hussey"
6328,"Jorge Cervantes"
6329,"Anthony J. Cascardi"
6330,"Lesley Lipson"
6331,"Maria Antonia Garcés"
6332,"John Baxter"
6333,"Mel Bay"
6334,"Christopher Schmitt"
6335,"P.D. Eastman"
6336,"Michael John Petry"
6337,"S.W. Dyde"
6338,"Mistress Lorelei"
6339,"Miasha "
6340,"T.H. White"
6341,"Fritz Eichenberg"
6342,"Takashi Hashiguchi"
6343,"橋口 たかし"
6344,"Don Perrin"
6345,"Andre Norton"
6346,"Jack Vance"
6347,"C.J. Cherryh"
6348,"Larry Niven"
6349,"Zenna Henderson"
6350,"Greg Bear"
6351,"Katherine Kurtz"
6352,"F. Paul Wilson"
6353,"Keith Birdsong"
6354,"Adam Lesh"
6355,"Mark A. Garland"
6356,"Edward Carmien"
6357,"Carrie Channell"
6358,"John D'Emilio"
6359,"Stacey Szklut"
6360,"Lynn Balzer-Martin"
6361,"Ram Dass"
6362,"Richard Alpert"
6363,"Leonard S. Marcus"
6364,"Nancy Harding"
6365,"George Crile"
6366,"Christopher Lane"
6367,"Jonathan Phillips"
6368,"M.J. Trow"
6369,"Michael Azerrad"
6370,"Rick Osborne"
6371,"Kevin Miller"
6372,"Hervé Guibert"
6373,"Linda Cloverdale"
6374,"A.M. Homes"
6375,"J.J. Connolly"
6376,"Norah Vincent"
6377,"Basil Mahon"
6378,"Tony Horwitz"
6379,"Elizabeth Peters"
6380,"Diana Kendall"
6381,"Claudia Carroll"
6382,"Diablo Cody"
6383,"Noire "
6384,"Luke Davies"
6385,"Sheri Gilmore"
6386,"Morgan Hawke"
6387,"Mian Mian"
6388,"Andrea Lingenfelter"
6389,"Kara "
6390,"Lee Chi-Hyong"
6391,"Lee Yun-Hee"
6392,"Jee-Hyung Lee"
6393,"Sam Harris"
6394,"William Poundstone"
6395,"John von Neumann"
6396,"L. Sprague de Camp"
6397,"Edgar Rice Burroughs"
6398,"Charles John Cutcliffe Wright Hyne"
6399,"Gary Hoppenstand"
6400,"Kurt Eichenwald"
6401,"Anthony F.C. Wallace"
6402,"Kang-Woo Lee"
6403,"Lauren Na"
6404,"Carlton Mellick III"
6405,"Warren W. Wiersbe"
6406,"Walter Farley"
6407,"Jeremy Leven"
6408,"Paul Davidson"
6409,"Andrew M. Greeley"
6410,"Andrew Edwin Jenkins"
6411,"Michael F. Roizen"
6412,"Mehmet C. Oz"
6413,"Leslie Gross Portney"
6414,"Cory Doctorow"
6415,"Ron Miller"
6416,"Jules Verne"
6417,"Paul Wright"
6418,"Hervie Haufler"
6419,"Jack Meadows"
6420,"Barbara Berst Adams"
6421,"John Clark Pratt"
6422,"Tony Judt"
6423,"Grant R. Osborne"
6424,"Alvin L. Reid"
6425,"Colm Tóibín"
6426,"Hari Kunzru"
6427,"Toby Litt"
6428,"Robert Musil"
6429,"David Attwell"
6430,"Leonard Orr"
6431,"Νίκος Παναγιωτόπουλος"
6432,"Nathan Englander"
6433,"John Bunyan"
6434,"Bryan Lee O'Malley"
6435,"Helen L. Taylor"
6436,"James Daugherty"
6437,"Diana Butler Bass"
6438,"John D. Leonard"
6439,"The New York Times"
6440,"Robert A.M. Stern"
6441,"David Fishman"
6442,"Jacob Tilove"
6443,"Kevin Walsh"
6444,"Eric Homberger"
6445,"Alice Hudson"
6446,"Catherine Chaine"
6447,"Miroslav Sasek"
6448,"Paul Findley"
6449,"Timothy Findley"
6450,"Nigel Findley"
6451,"Pedro De Blas"
6452,"Huntington Cairns"
6453,"Elizabeth Watson Scharffenberger"
6454,"Tom Griffith"
6455,"Claire McNab"
6456,"Adrian Guelke"
6457,"Michael Cox"
6458,"Fiona Stephen"
6459,"Devra Davis"
6460,"Mitchell Gaynor"
6461,"Philip Levine"
6462,"Harry Ford"
6463,"Richard Bach"
6464,"H. Lee Shapiro"
6465,"دل آرا قهرمان"
6466,"Gregory Claeys"
6467,"Francis Wheen"
6468,"Leon Stover"
6469,"John Clute"
6470,"Barbara A. Turner"
6471,"George Gesner"
6472,"Vera John-Steiner"
6473,"Alfred D. Chandler Jr."
6474,"Dashiell Hammett"
6475,"Steven Marcus"
6476,"Vince Emery"
6477,"Lillian Hellman"
6478,"Jeff Stone"
6479,"Kenneth Silverman"
6480,"Gris Grimly"
6481,"Michael Moorcock"
6482,"Charles Green"
6483,"Pascal Quidault"
6484,"Norman Maclean"
6485,"Fred Pearce"
6486,"Elizabeth C. Economy"
6487,"Bodie Thoene"
6488,"Brock Thoene"
6489,"Charlie Adlard"
6490,"Cliff Rathburn"
6491,"Gayden Metcalfe"
6492,"Linda Howard"
6493,"Tony Moore"
6494,"Kevin Brockmeier"
6495,"Dan Hitt"
6496,"James Beckett III"
6497,"Darren R. Weissman"
6498,"Robert A. Nye"
6499,"Walter Simonson"
6500,"Mark Reeve"
6501,"John Ridgway"
6502,"Alan Hollinghurst"
6503,"Ezra Pound"
6504,"Mark Steyn"
6505,"Shel Silverstein"
6506,"Dennis Locorriere"
6507,"Daniela Gamba"
6508,"P.C. Cast"
6509,"Kristin Cast"
6510,"Susan Grant"
6511,"Gena Showalter"
6512,"Brian Azzarello"
6513,"Marcelo Frusín"
6514,"Maria Coffey"
6515,"Thomas Hornbein"
6516,"Ross Thomas"
6517,"Daniel Clowes"
6518,"Hinako Takanaga"
6519,"Sherry Shahan"
6520,"Steve Hamilton"
6521,"Mayu Shinjō"
6522,"Dennis L. Kasper"
6523,"Dan L. Longo"
6524,"Stephen L. Hauser"
6525,"Anthony S. Fauci"
6526,"Eugene Braunwald"
6527,"Kim Harrison"
6528,"Lynsay Sands"
6529,"Lori Handeland"
6530,"Charlaine Harris"
6531,"Vickie Taylor"
6532,"Susan Krinard"
6533,"Maggie Shayne"
6534,"Eileen Wilks"
6535,"Stacie Ritchie"
6536,"Jessica Ruffner"
6537,"Desmond Lee"
6538,"Maria Helena da Rocha Pereira"
6539,"Allan Bloom"
6540,"Lou Marinoff"
6541,"Christopher Gill"
6542,"Harold Tarrant"
6543,"Youka Nitta"
6544,"James Brian Smith"
6545,"Richard J. Foster"
6546,"Margaret Smith"
6547,"Sally Shuttleworth"
6548,"Amelia Atwater-Rhodes"
6549,"Erin St. Claire"
6550,"Rachel Ryan"
6551,"Sandra West Prowell"
6552,"Delia Mateovich"
6553,"Laura Jordan"
6554,"Camino Estañ Requeni"
6555,"Iyanla Vanzant"
6556,"Karl Marx"
6557,"Friedrich Engels"
6558,"Gareth Stedman Jones"
6559,"Jean-Paul Marat"
6560,"Tom Paine"
6561,"Mahatma Gandhi"
6562,"John E. Toews"
6563,"Phil Gasper"
6564,"Martin Puchner"
6565,"Samuel Moore"
6566,"Howard Read"
6567,"Azzedine Haddour"
